,닉네임,댓글,날짜
1491,ㅇㅇ(77.111),지금 댓글에 아이피 돌리면서 발작하는 분 실체,2021.10.31 08:49:36
1672,ㅇㅇ(77.111),니가 이런년인걸 사람들이 아는게 더 빠르지,2021.10.31 08:50:38
1492,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~~~,2021.10.31 08:51:00
1670,ㅇㅇ(77.111),전라도 광주 40대 한국여자,2021.10.31 08:51:36
1667,ㅇㅇ(77.111),전라도 광주 40대 한국여자,2021.10.31 08:51:50
1662,ㅇㅇ(77.111),전라도 광주 40대 한국여자,2021.10.31 08:52:14
1493,ㅇㅇ(116.121),내 아내가 2시간동안 애호박사면 슬플듯,2021.10.31 08:52:47
1660,ㅇㅇ(77.111),전라도 광주 40대 한국여자,2021.10.31 08:52:58
1494,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~,2021.10.31 08:53:11
1495,ㅇㅇ(77.111),지금 댓글에 아이피 돌리면서 발작하는 분 실체,2021.10.31 08:53:45
1496,ㅇㅇ(211.36),니가 게임만 안 사도 저거보단 잘 먹겠다 ㅋㅋ,2021.10.31 09:05:04
1497,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~,2021.10.31 09:05:38
1498,ㅇㅇ(223.38),부러운게 아니고 여자가 개불쌍하다 미친놈아ㅋㅋㅋ 니나 2시간 돌아 애호박 쳐사올것이지 어디 와세다 졸업한 인재분께 니 도시락을 쳐싸게만들고앉아있냐 양심이 있노,2021.10.31 09:07:04
1499,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~,2021.10.31 09:08:14
1500,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~,2021.10.31 09:08:23
1501,ㅇㅇ(211.36),스시녀에겐 죄송하지만 절대 방생하지 말아주세요 부탁드립니다.,2021.10.31 09:09:20
1503,아짱킹 ,하루카스 - dc App,2021.10.31 09:09:48
1502,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~,2021.10.31 09:12:19
1504,ㅇㅇ(77.111),댓글에 아이피 돌리며 발작하는분 실체,2021.10.31 09:13:02
1505,ㅇㅇ(222.109),일본에서 니가 3만엔 받으면서 주부해도 모자랄 판인데 한국 데려와서 머하는거냐,2021.10.31 09:14:26
1507,thesexgod(116.47),스미마셍 스미마셍 도떼모 스미마셍데시따!!!!,2021.10.31 09:15:00
1508,ㅇㅇ(223.62),아내분 고생이많으신걸 자랑이라고 똥글쓰고있네  - dc App,2021.10.31 09:15:28
1510,thesexgod(116.47),와세다 나온 와이프 취직도 쉬운 일본에서 한국으로 빼와서 경력 단절시키고 완전 인생 씹창내는중 아니냐?,2021.10.31 09:15:37
1506,ㅇㅇ(77.111),ㅇㅇ(222.109)하루카스 - dc App10.25 19:45다른 일본와이프 글에 달린 댓글 위에 반고닉 아짱킹하고 동일인 역갤하는 상폐녀,2021.10.31 09:17:19
1513,ㅇㅇ(223.62),저런애들때문에 남자들 싸그리싸잡혀서 욕먹음 고학력인재를 식모로 씀ㅋㅋㅋ  - dc App,2021.10.31 09:17:33
1518,137 ,이런시발,2021.10.31 09:21:47
1511,ㅇㅇ(77.111),일본여자 글마다 나타나서 발작하는 분,2021.10.31 09:21:53
1509,ㅇㅇ(77.111),성미희씨 그만 좀 하세요~,2021.10.31 09:22:57
1512,thesexgod(116.47),ㄴ 넌 어케 아이피가 188이냐?? 헐..,2021.10.31 09:23:47
1514,thesexgod(116.47),ㄴ 일본여자 글 댓글에 전부 대댓다는 분,2021.10.31 09:24:20
1515,ㅇㅇ(77.111),ㅇㅇ 맞음,2021.10.31 09:25:17
1516,ㅇㅇ(77.111),넌 한국남자 비하하는 년이 왜 한국남자가 일본여자 만난다는데 발작하냐?,2021.10.31 09:25:45
1519,ㅇㅇ(106.101),ㄹㅇ 궁상맞고 불쌍하다..어쩌다 한국에서 도태남이랑 결혼해서 개고생하고있노..,2021.10.31 09:40:32
1521,퇴근좀 ,나도 친구한테 좆같은 한녀랑 결혼하지말고 일본 양녀랑 결혼하라고했음  - dc App,2021.10.31 09:42:54
1522,ㅇㅇ(223.38),병신들 배아파서 지랄났네 ㅋㅋㅋㅋㅋ  - dc App,2021.10.31 09:47:32
1523,ㅇㅇ(223.38),저런여자면 월에 90은 줘라 이새끼야 ㅋㅋㅋㅋ 30으로 뭘하냐 대체 ㅋㅋㅋ아 ㅋㅋㅋ 이런새끼도 결혼이라는걸 하는데 씹 ㅜ   - dc App,2021.10.31 09:48:40
1524,ㅇㅇ(125.131),분위기 보면 하라고 시킨게 아니라 같이 합의해서 저러고 사는거 같은데 내막 알지도 못하면서 욕하는 애들 엄청 많네 ㅋㅋ 진짜 자기 인생 앞가림도 못하면서 남인생 훈수질 엄청나구만,2021.10.31 09:49:41
1525,ㅇㅇ(113.192),우리집은 두명에서 쌀 10키로에 한달반 걸리는데 둘다 소식하는 편인가보다,2021.10.31 09:51:32
1526,ㅇㅇ(223.39),ㅋㅋㅋㅋ진짜 존나 구차한 댓글들 많노 ㅌㅋㅋㅋㅋㅋㅋㅋ퐁퐁단 + 피싸개 조합들 ㅋㅋㅋ비아냥대기 바쁘노,2021.10.31 09:52:22
1527,ㅇㅇ(1.215),딱히 외식 안하고 소식하면 30아니라 20으로도 충분히 먹고삼심심하면 치킨 시켜먹고 피자시켜먹는 갤럼들이야 이해 못 하는거고,2021.10.31 09:58:41
1529,ㅇㅇ(123.215),와세다 나왔으면서 취업도 안하노 ㅋㅋ  - dc App,2021.10.31 10:00:40
1530,ㅇㅇ(211.199),와이프가 불쌍하다 ㅋㅋㅋㅋㅋ 자기 온갖 사생활 까발린거 보고 어떤반응일지 궁금하네,2021.10.31 10:09:32
1520,ㅇㅇ(77.111),광주 40대 썩은 자궁,2021.10.31 10:23:15
1531,ㅇㅇ(77.111),아이피 돌리면서 몇일째 발작하는 분의 실체,2021.10.31 10:23:49
1528,ㅇㅇ(77.111),한명이 이지랄내는거임 ㅋㅋㅋ,2021.10.31 10:24:17
1532,ㅇㅇ(218.154),뇌가 부분적으로만 개화했네 안타깝 그래도 잘 살어라,2021.10.31 10:29:36
1533,마이클춍튼 ,그냥 일본에서 니가 전업주부 하면 생활이 더 낫지 않았을까?  - dc App,2021.10.31 10:41:40
1534,111lll14(119.18),이건 남자 퐁퐁단 아니노 ㅋㅋㄱㅋㅋㄱㅋㅋ 여자 개 착실히살다가 ㅋㅋㅋㅋㅋㄱㅋㅋㄱㅋㅋ  - dc App,2021.10.31 10:49:51
1535,와(175.112),아내분 석사까지 나오고 1억이나 모았는데 지잡대 나와서 생활비 30밖에 안주는 남자랑 결혼하다니 너무 안타깝다… 글쓴이는 양심도 없네;ㅋ 평생 고마워해줘도 못할망정 스시녀 이러고 있냐 ㅋㅋ,2021.10.31 10:50:07
1536,ㅇㅇ(121.125),그냥 죽어,2021.10.31 10:51:24
1537,폐륜 ,장 보는거 구라가 아니라 ㄹㅇ 저렇게 본다더라 여러곳 돌아다니면서 싼곳으로 - dc App,2021.10.31 10:55:51
1538,ㅇㅇ(77.111),아이피 돌리면서 발작하는 한국여자 실체,2021.10.31 10:58:14
1539,ㅇㅇ(49.163),정말 지가 뭘 잘못하고 있는지 모르는구나. 와이프 사랑하긴 하니? 두 시간 걸려서 애호박 하나 사오는 것이 자랑거리였니? 겨울인데 패딩 한 개 사주고 너는 스위치 하니?,2021.10.31 10:59:55
1654,ㅇㅇ(124.53),일본에서는 동네 마트 자전거 타면서 더 저렴한거 장보고 그런게 보편적인 문화임..한국처럼 큰마트없고 있다고해도 규모가 한국보다 작음..그냥 동네 작은 구멍가게 같은 야채가게 같은거 돌아다니다보면 진짜 싼 거 있음. 저 여자는 그냥 일본에서 평범한 사람들 하던대로 하면서 사는거뿐인데 그걸 자랑이라고 올리는게 웃김,2021.10.31 11:00:33
1542,ㅇㅇ(124.53),내 자식이 좋은 대학나와 대기업 정규직인데 파견으로 들어온 파키스탄 월200충이랑 결혼해서 파키스탄가서 남편한테 월30만원 딸랑 생활비로 받으면서 산다는걸 알면 진짜 억장 무너질 것 같다. 저 여성분은 그냥 일본에서 하던대로 알뜰히 살던거뿐인데 남초사이트에 자랑거리로 전락해서 본인 혼인신고서마저 인증하는 지 남편놈 실체를 알면 얼마나 좆같을까 ㅋㅋ,2021.10.31 11:02:53
1540,ㅇㅇ(77.111),ㅇㄹㅇ(49.163)글쓴사람이 걍 ㅈㄴ 잘생긴거 아닐까??10.25 23:19일본여자 후려치기 한국남자 가스라이팅 하던년 한녀는 정신병이다,2021.10.31 11:03:16
1543,ㅇㅇ(77.111),야갤에서 군인 사망자 보고 깔깔대며 비하하던년,2021.10.31 11:05:30
1544,ㅇㅇ(77.111),어제는 주갤에서 https://m.dcinside.com/board/neostock/1856402?page=2&recommend=1이런 글 싸고 남자탓이라고 참으라고 가스라이팅 쳐하다가 나한테 저격 당하고 갤로그 삭제함,2021.10.31 11:06:14
1548,ㅇㅇ(77.111),아이피 돌리면서 발작하는 한국여자 실체,2021.10.31 11:07:03
1545,ㅇㅇ(77.111),애미뒤진년아 한국남자 욕하고 가스라이팅 쳐하면서 남녀화합 이딴 개소리는 왜하냐?ㅋㅋㅋㅋ,2021.10.31 11:08:45
1655,ㅇㅇ(218.237),ㄹㅇㅋㅋㅋ  지 딴엔 자랑이라고 올렸는데 솔직히 하나도 안부러움ㅋㅋㅋㅋ,2021.10.31 11:15:58
1546,ㅇㅇ(124.53),?뭔개소리,2021.10.31 11:16:43
1541,ㅇㅇ(124.53),내말이 ㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.31 11:17:14
1547,ㅇㅇ(77.111),지능 문제 개병신 상폐 정신병자년,2021.10.31 11:17:34
1656,ㅇㅇ(1.246),일단 한국에선 그런 여자 없으니까 글 내용에 박은 건 이해가 되는데 뭔 시발 일본 문화고 지랄이고 애호박 하나 사러 2시간 동안 와리가리를 치냐. 기회비용이라고는 하나도 생각을 안하는 거 아니냐.  - dc App,2021.10.31 11:17:54
1549,ㅇㅇ(124.53),그와중에 와이프네집 농사땅 넓은건 또 왜 자랑하고 잇노?ㅋㅋ 와이프 본명까고+스시며 타령하면서 ㅋㅋ와이프네집 모독 아님? 남녀 바꿔서 생각하면 ㄹㅇ 역겨운데 월200버는 여자가 대기업 정규직 남자랑 결혼했는데 남자한테 용돈 월30만원주니 가사일까지 해주고 남자네집 땅도 잇다고 자랑했어봐 설거지단이니 퐁퐁단이니 발작했을거잖슴?ㅋ,2021.10.31 11:18:53
1550,ㅇㅇ(77.111),어제는 주갤에서https://m.dcinside.com/board/neostock/1856402?page=2&recommend=1이런 글 싸고 남자탓이라고 참으라고 가스라이팅 쳐하다가 나한테 저격 당하고 갤로그 삭제함,2021.10.31 11:20:16
1551,ㅇㅇ(77.111),군인 사망자 조롱하면서 남녀화합 거리는 정신병자 문재인 빠순이님 얘가 한녀처럼 집에서 놀면서 와이프 뭐 하지말라했음? 잔소리를 했음? 그렇게 하라고 너같은 한국년처럼 가스라이팅을 했음?,2021.10.31 11:21:24
1555,ㅇㅇ(182.214),둘이 결혼해서 서로 행복하게 살면 된거지 열등감 터지는 연애도 못해본 방구석 갤럼들 개많노 ㅋㅋㅋ,2021.10.31 11:21:43
1552,ㅇㅇ(77.111),한국년 특징이 뭔지 알아? 너같이 여자는 무조건 피해자고 남자는 가해자라는 정신병 파해망상이란거야 얘는 자기 일 열심히하고 일본 와이프는 본인이 선택한 일에 최선를 다하고 있고 서로 배려하면서 잘사는데 왜 니가 어쩌구저쩌구 지랄을 하세요 ㅋㅋㅋ,2021.10.31 11:22:51
1553,ㅇㅇ(77.111),왜 남자한테 해줘 거리세요 넌 평생 자궁 썩어갈텐데,2021.10.31 11:23:30
1554,ㅇㅇ(77.111),그래서 한국년은 거르고 일본여자 외국여자가 답인거고 한국년은 설거지인거고,2021.10.31 11:24:12
1556,ㅇㅇ(112.172),피싸개들 발광하노 ㅋㅋㅋ,2021.10.31 11:29:18
1557,헉(121.176),글쓴이가 집에서 살림하고 와이프가 돈 벌어오는 게 나을 듯,2021.10.31 11:30:17
1558,ㅇㅇ(77.111),한국년 특징이 뭔지 알아? 너같이 여자는 무조건 피해자고 남자는 가해자라는 정신병 파해망상이란거야 얘는 자기 일 열심히하고 일본 와이프는 본인이 선택한 일에 최선를 다하고 있고 서로 배려하면서 잘사는데 왜 니가 어쩌구저쩌구 지랄을 하세요 ㅋㅋㅋ,2021.10.31 11:35:29
1559,ㅇㅇ(77.111),그래서 한국년은 거르고 일본여자 외국여자가 답인거고 한국년은 설거지인거고,2021.10.31 11:37:18
1560,ㅇㅇ(223.38),하루 빨리 일본 가서 노예생활 시작해 이걸 위한 큰 그림일듯,2021.10.31 11:37:23
1561,ㅇㅇ(77.111),아이피 돌리면서 발작하는 한국여자 실체,2021.10.31 11:37:54
1562,안녕하살법 ,아니 마치 중 한곳 나와서 와세다에서 석사 받고 대기업 취직이면니가 전업주부하고 여자가 돈벌어오는게 맞는거 아니냐?그게 남녀 둘다한테 편하고 좋은 길일텐데?  - dc App,2021.10.31 11:38:00
1573,ㅇㅇ(77.111),똑같은 댓을 아이피만 바꾸면 너인지 누가 몰라요 성미희씨,2021.10.31 11:40:52
1563,안녕하살법 ,이젠 뭔 말만하면 다 가스라이팅이래  - dc App,2021.10.31 11:40:53
1564,ㅇㅇ(77.111),안녕하살법일본에서 유학중인 사람임내 경험상이새끼는 한국에서도 인싸인게 틀림없음 - dc App09.06 06:52일본에사는 한국년들 정신병자라던데 사실인가요?,2021.10.31 11:42:46
1565,안녕하살법 ,나도 나름 공부해서 좋은대학은 아니지만 일본에서 유학 중이다사람이 게임을 하고 말고 니가 뭔 상관이냐?  - dc App,2021.10.31 11:43:17
1566,ㅇㅇ(77.111),안녕하살법나 지금 군댄데 던져줄래? - dc App08.15 23:05한국년은 정신병이다 진짜 ㅋㅋㅋㅋ,2021.10.31 11:44:26
1567,안녕하살법 ,저 남잔데요...  - dc App,2021.10.31 11:45:08
1568,ㅇㅇ(77.111),열등감 허언증 씹덕 ㅋㅋㅋㅋㅋㅋ,2021.10.31 11:48:33
1574,ㅇㅇ(60.125),아내가 진심 불쌍하다 200따리를 위해 와세다졸이 와서 2시간 애호박 장보기 ㅜㅜ 대기업에서 계속일했으면 월급 400은 받는다치고 일당 20만 2시간 시급 5만은 되네,2021.10.31 11:49:02
1575,ㅇㅇ(77.111),한국년 특징이 뭔지 알아? 너같이 여자는 무조건 피해자고 남자는 가해자라는 정신병 파해망상이란거야 얘는 자기 일 열심히하고 일본 와이프는 본인이 선택한 일에 최선를 다하고 있고 서로 배려하면서 잘사는데 왜 니가 어쩌구저쩌구 지랄을 하세요 ㅋㅋㅋ,2021.10.31 11:49:31
1576,ㅇㅇ(77.111),그래서 한국년은 거르고 일본여자 외국여자가 답인거고 한국년은 설거지인거고,2021.10.31 11:49:47
1578,ㅇㅇ(77.111),아이피 돌리면서 발작하는 한국여자 실체,2021.10.31 11:50:25
1393,갹갹(223.39),진심 이게 자랑인가..?,2021.10.31 11:52:47
1394,ㅇㅇ(77.111),열등감,2021.10.31 11:53:41
1395,ㅇㅇ(112.154),애호박 존나 불쌍한데 이걸 자랑이랍시고 써놨노 더 불쌍해짐,2021.10.31 11:53:49
1569,ㅇㅇ(77.111),너 혹시 고졸인데 연세대 다니지 않아?ㅋㅋㅋㅋㅋ,2021.10.31 11:54:06
1570,안녕하살법 ,그래 그렇게 생각해라열등감은 너가 있는 것 같고정신병도 니가 있는 것 같은데병원 좀 가봐니가 뭐라하든 내가 남자고일본 유학 하고 있는건 변하지 않으니까  - dc App,2021.10.31 11:54:10
1396,ㅇㅇ(77.111),또 전라도 40대 한녀 발작 타이밍 똑같은댓 주르륵 ㅋㅋㅋ,2021.10.31 11:54:40
1400,ㅇㅇ(106.101),77.111 이 사람 진짜 병원 가봐야하는 거 아닌가 무슨 문제있는 사람 같다,2021.10.31 11:55:26
1571,ㅇㅇ(77.111),아 예예 군대인데 평일 낮에 핸드폰을 쳐하고 그 글쓰고 한달도 안됐는데 일본 유학중이신분 ㅋㅋㅋㅋㅋㅋ,2021.10.31 11:55:38
1401,ㅇㅇ(77.111),미희야 너부터 가 좀 ㅋㅋㅋㅋㅋ,2021.10.31 11:56:01
1403,ㅇㅇ(77.111),아이피 돌리면서 발작하는 한국여자 실체,2021.10.31 11:56:37
1397,ㅇㅇ(112.154),말투부터 존나 틀딱이네 나 급식이다 틀딱새끼야,2021.10.31 11:56:49
1398,ㅇㅇ(77.111),네 다음 전라고 40 먹은 자궁썩,2021.10.31 11:57:18
1404,ㅇㅇ(61.73),설거지 당하는 여자는 첨보네,2021.10.31 12:03:54
1407,ㅇㅇ(110.14),뽑는다,2021.10.31 12:04:01
1405,ㅇㅇ(77.111),40대 전라도 광주 한국여자,2021.10.31 12:06:04
1408,ㅇㅇ(77.111),40대 전라도 광주 한국여자,2021.10.31 12:08:25
1406,ㅇㅇ(61.73),어떻게알았냐ㅋㅋ,2021.10.31 12:11:15
1415,개불쌍(116.70),私は筑波卒の彼氏に食費外食費10万切る生活しているのに+外国まで行って3万円の食費でご飯作ってあげるのにこんなごみみたいな行動して自分の価値下げる旦那とかわろた,2021.10.31 12:12:32
1409,ㅇㅇ(77.111),결혼비용 일본 6배 평균인 매매혼 한녀였으면 만나지도 않지 않았을까,2021.10.31 12:16:09
1416,ㅇㅇ(77.111),넌 도대체 지능이... 내가 저격한거랑 똑같은 짓하냐?,2021.10.31 12:17:03
1410,ㅇㅇ(77.111),아니 나도 그냥 사실말한건데 넌 일본여자한테 피해의식 있음? 남한테 버린다 어쩐다하게 ㅋ,2021.10.31 12:22:31
1411,ㅇㅇ(77.111),왜 한녀들은 지들 아가리로 나온 말은 생각 안하고 항상 남탓하고 가스라이팅만할까 ㅋ,2021.10.31 12:23:03
1417,ㅇㅇ(14.52),다 됐고 아내가 너무 불쌍함 이게 말이 되냐 진짜로 사랑한다면 이럴 순 없음 존나 너무하네,2021.10.31 12:25:44
1420,ㅇㅇ(118.235),퐁퐁소리가 아내한테서 나노,2021.10.31 12:26:13
6077,ㅇㅇ(211.238),펙트) 그 90프로중에서도 반이상은 미개한.. 까지도 못가보고 번탈각아니노? ㅋㅋㅋㅋ,2021.10.31 12:27:29
1412,ㅇㅇ(77.111),아 그래서 남보고 버리니 뭐니 거렸음?ㅋㅋㅋㅋ 그저 지들은 무죄인 한국여자 답네 ㅋㅋㅋㅋㅋ,2021.10.31 12:27:54
1413,ㅇㅇ(77.111),제발 페미하고 한국남자 좀 버려주세요 일본여자 외국여자가 답이니까 이혼율 51% 친자불일치 일본 3배님아~,2021.10.31 12:28:38
1414,ㅇㅇ(77.111),난 이런 애들 지들이 페미인거 모르는거 ㄹㅇ 이해 안되네 한녀들은 진짜 한숨만 나온다 ㅋㅋㅋㅋ,2021.10.31 12:31:30
1421,ㅇㅇ(121.170),병신새끼가 글쓴거봐라 진짜 이러니까 한남소리듣지,2021.10.31 12:37:24
1423,나라망신(121.130),부탁이야 나라망신 시키지 말고 제발 글 내려주세요 ㅠㅠ 님이 와이프 분이랑 행복하면 됐잖아요. 제발제발 본인얼굴 먹칠 그만하고 나라망신 그만시키고 조용히 사세요.ㅠ,2021.10.31 12:37:44
1402,ㅇㅇ(116.41),ㄹㅇ 진짜 병신같음 현실에서 만나기 싫다,2021.10.31 12:40:11
1424,ㅇㅇ(77.111),또 똑같은 댓글 연속 달기 40대 광주 한녀 ㅋㅋㅋ,2021.10.31 12:44:14
1425,ㅇㅇ(77.111),미희야 그게 뭐가?ㅋㅋ 대학진학율 일본 2배인데 경제참여율 꼴지하는 한국년이 ㅋㅋㅋㅋㅋㅋ 거기다 요리시간 최저 ㅋㅋㅋㅋㅋ,2021.10.31 12:45:18
1431,ㅇㅇ(222.109),77.111은 하루종일 상주하면서 답글로 지1랄이노 ㅋㅋ,2021.10.31 12:45:21
1432,ㅇㅇ(77.111),또 똑같은 댓글 연속 달기 40대 광주 한녀 ㅋㅋㅋ,2021.10.31 12:45:54
1426,ㅇㅇ(77.111),자기 남편 용돈 10만원 준다고 자랑하는게 한녀인데 한국년 거르고 일본여자 만났으면 자랑맞지 ㅋ,2021.10.31 12:46:27
1433,ㅇㅇ(222.109),미희가 누군데 십덕아~ 니인생살어 아니면 이글쓴새기 유동아이피냐? 열내면서 실드치노 ㅋㅋ,2021.10.31 12:46:39
1427,ㅇㅇ(77.111),니 일본 카톡남친 고졸한테 발작해라 ㅋㅋㅋㅋ,2021.10.31 12:46:58
1434,ㅇㅇ(77.111),너한테 미희라고 안하고 위에 했는데 ㅋㅋ 아이피 돌려도 지능이 ㅋㅋㅋㅋㅋㅋ,2021.10.31 12:47:29
1435,ㅇㅇ(77.111),아니 미희야 이러는 이유가 뭐야 ㅋㅋㅋ,2021.10.31 12:47:48
1428,ㅇㅇ(77.111),미희 열일 하네 갑자기 ㅋㅋㅋㅋ 한국년 거르고 일본여자 만났으면 자랑 맞는데 왜 발작해 ㅋㅋㅋㅋ,2021.10.31 12:48:33
1436,ㅇㅇ(222.109),미희라고 오만군데 싸질러서 궁금해서 앰앱이라도 죽였냐 미희가,2021.10.31 12:48:41
1437,ㅇㅇ(77.111),오만군데 딱 네번 썼는데 미희야?ㅋㅋㅋㅋㅋ,2021.10.31 12:49:01
1429,ㅇㅇ(77.111),너 저 여자 알아 그래서?ㅋㅋㅋㅋㅋㅋㅋㅋ 발작 포인트가 ㅋㅋㅋㅋㅋㅋㅋ,2021.10.31 12:49:28
1438,ㅇㅇ(222.109),아니면 본인을 낙태실패하신분 존함이거나 그런거임? 그럼이해해주고 오늘 하루 40대 광주 한녀해드림,2021.10.31 12:49:29
1439,ㅇㅇ(77.111),낙태는 음 했으려나..?ㅋㅋㅋㅋㅋㅋㅋㅋ 열심히해 ㅋㅋㅋㅋㅋㅋㅋ,2021.10.31 12:50:07
1440,ㅇㅇ(77.111),그래 이렇게 좀 열심히 하라고 미희야 ㅋㅋㅋ,2021.10.31 12:50:33
1441,ㅇㅇ(222.109),제정신이아니네 왜 다들 몇마디 거들다가 런하는지 알겟노 누가여따 똥싸놧냐 돌아가야대네,2021.10.31 12:51:49
1430,ㅇㅇ(39.7),ㄴ 이 자식은 사회성이라는게 없나 너는 평생 자기계발 해도 어차피 저런 여자 근처도 못가니까 여기서 지랄 좀 하지마라 ㅋㅋ 너한텐 기회도 없으니까 너 연애는 해보긴 했냐 한녀랑도 연애 못해본 것 같은 놈이 일녀를 지향하노 일녀는 내가 가져갈테니까 평생 방구석에서 댓글만 써라 ㅋㅋ,2021.10.31 12:51:51
1442,ㅇㅇ(77.111),왜 위에 반고닉  오늘도그레이랑 글 똑같이 써?ㅋㅋㅋㅋ,2021.10.31 12:53:05
1448,ㅇㅇ(125.243),나도 일본인이랑 결혼하고싶당,2021.10.31 12:53:20
1443,ㅇㅇ(77.111),아 한녀 발작 왜 웃기짘ㅋㅋㅋ,2021.10.31 12:53:41
1399,ㅇㅇ(61.98),ㅋㅋㅋㅋㅋㅋ,2021.10.31 12:55:09
1444,ㅇㅇ(77.111),이거 울갤하는년이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ12한남 이지랄하면서 한국남자 비하하는 정신병자년 ㅋㅋㅋㅋㅋ,2021.10.31 12:56:54
1798,ㅇㅇ(39.7),내조는 남편이 해야하지 않나??,2021.10.31 12:57:51
1572,안녕하살법 ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 피해의식 지리네학교 1년다니다가 휴학하고 군대온거고대체 어느 평일에 쓴 글을 본건지 모르겠지만전투휴무 쓰고 쓴거다군대를 나와봤어야 뭘알고공부를 해봤어야 뭘알지아무것도 안해보고 집구석에서 배나 벅벅 긁으면서 모든 댓글에 하나하나씩 대댓 달면서 시간이나 보내고 있는 니가 불쌍하다..얼마나 할게 없으면...  - dc App,2021.10.31 13:00:25
1445,ㅇㅇ(77.111),한녀들 가지고 놀기 존나 재밌다 진짜 ㅋㅋㅋㅋㅋㅋ,2021.10.31 13:01:10
1449,ㅇㅇ(121.184),애호박을 저렇게 고르느니 시간도 돈인데 그시간에 여자가 비용을 벌수도 있잖아 다른건 알뜰해서 좋아보이는데 저게 이해 안간다  - dc App,2021.10.31 13:03:26
1451,ㅇㅇ(121.151),185/85 이게 킬포네,2021.10.31 13:03:58
1454,ㅇㅇ(121.151),185/85 이게 킬포네,2021.10.31 13:03:59
1455,ㅇㅇ(121.151),185/85 이게 킬포네 185/85 이게 킬포네 185/85 이게 킬포네 185/85 이게 킬포네 185/85 이게 킬포네 185/85 이게 킬포네 185/85 이게 킬포네 이글보고 나도 일본 가면 되겠지 하는 놈들 거울보거나 키재보고 와라,2021.10.31 13:04:39
1456,ㅇㅇ(77.111),한녀식 열등감 가스라이팅,2021.10.31 13:05:15
1577,ㅇㅇ(61.254),답글 한국 좆물범벅자지새끼들 특징이 뭔지 아누 느그 같은 마인드로 지네들이 잠재적 범죄자에 가해자라는 사실도 자각하지 못할 정도로 대가리에 우동사리가 찼다는 거야ㅋㅋㅋㅋㅋㅋ 에휴 씻기나 해라,2021.10.31 13:05:48
1457,ㅇㅇ(175.119),월 300버는 울애미도 나한테 그냥 용돈으로 40씩 주는데ㅋㅋㅋㅋㅋㅋㅋ뭐 본인 선택이니 알아서 너희끼리 잘살겠지만 미래의 자식은 아빠가 고작 200벌면서 맞벌이도 안하고 생활비도 20주는데 용돈은 천원줄라나ㅋㅋㅋ,2021.10.31 13:06:03
1458,ㅇㅇ(211.186),애호박 하나 살려고 2시간 투자는 좋은 게 아는 것 같은데;; 차이 나봐야 천원 단위인데 그 시간 아껴서 자기계발하거나 알바라도 하면 이득이잖아;;,2021.10.31 13:06:59
1459,dd(122.42),비추 찍고 싶은데 내 손은 추천을 찍고 있다 퐁퐁이새끼들아 반성해라! 벌레새끼들!!,2021.10.31 13:07:35
1460,ㅇㅇ(121.151),근데 다른걸 떠나서 마누라가 와세다 나온 석사인데 집에서 저렇게 밥만하는건 낭비아닌가?,2021.10.31 13:07:50
1461,ㅇㅇ(121.151),보통 부인이 돈 잘버면 남자가 집안일 하고 여자가 사회일 하는경우도 있던데.. 좀 리소스(?) 낭비같음.  아기 생기기전까진 맞벌이 하는게 좋지 않나? 한국에서도 일본어 잘하는 사람 원하는 회사들 많으니.. 와세다대 석사 정도면 국내 대기업 골라갈듯함,2021.10.31 13:09:24
1452,ㅇㅇ(119.56),씨발 언급하지마 죽여버리기전에 남자들이 여자 키에 대해선 얼마나 관대한데 그 은혜도 모르고,2021.10.31 13:14:17
1463,ㅇㅇ(175.199),시발 .. ㅋㅋ   - dc App,2021.10.31 13:14:42
1446,ㅇㅇ(121.137),얘 야갤 조현병임,2021.10.31 13:15:45
1450,ㅇㅇ(121.184),애기낳고 난 파트타임으로 알바를 해서 그 돈으로 식비나 기타 생활비 쓰고 있어 내가 남편보다 더 많이 벌때도 남편이 더 벌때도 주도권쟁탈전없이 뭐살때는 같이 얘기하고 그러지 뭐 내주변은 다 저런데 왜 이리 미움에 차서 다들 그러는지 결혼전에 합의를 보고 가면 문제 터질일도없잖아 신중하게 잘생각하고 이상한남자 혹은 여자만나지마  - dc App,2021.10.31 13:15:59
1464,ㅇㅇ(175.119),왜 가난한 사람이 평생 가난하게 사는지 알거같음2시간동안 천원 아끼겠다고 애호박골랐다는걸 보고 알뜰하다!하고 있는것만봐도ㅋㅋ그시간에 공부는커녕 놀기라도하는게 더시간이 안아깝겠다네아내는 집에서 밥만차리니까 개꿀이겠지만 왜 너는 아내랑달리 1억을 못모으고 200밖에 못버는지 알겠다ㅋㅋ,2021.10.31 13:17:58
1468,ㅇㅇ(117.111),한녀들 좌표 찍고 비추 댓글 비아냥 테러 하는거 보소,2021.10.31 13:19:46
